DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,A_WS,A_POWER,YD15
2021/10/5 15:45,3.7,9870.616786,49,7.9,52,836,3.8,5381,3349
2021/10/5 16:00,3.7,9608.03239,52,7.7,53,836,3.3,3997,
2021/10/5 16:15,3.7,9539.196651,55,7.5,54,836,3.1,3189,
2021/10/5 16:30,3.7,9787.47913,59,7.2,55,836,3.4,4026,
2021/10/5 16:45,3.8,9667.418601,63,6.9,57,837,3.7,5655,3304
2021/10/5 17:00,3.9,9815.074491,67,6.6,58,837,4.6,11765,4867
2021/10/5 17:15,4,9752.051728,70,6.3,60,837,4.6,12008,
2021/10/5 17:30,4.1,9598.885223,70,6,61,837,4.7,12931,11834
2021/10/5 17:45,4.2,9682.154364,71,5.6,62,837,4.7,12142,12370
2021/10/5 18:00,4.3,10482.08,71,5.3,63,837,4.7,11933,
2021/10/5 18:15,4.4,10929.94,72,5,63,837,5,13809,
2021/10/5 18:30,4.4,11205.32,72,4.8,64,837,5.2,16874,13620
2021/10/5 18:45,4.5,11481.68,72,4.6,65,837,5.3,17281,
2021/10/5 19:00,4.5,11757.06,72,4.4,66,837,4.8,12221,
2021/10/5 19:15,4.6,11975.6,71,4.3,66,837,4.5,11530,11432
2021/10/5 19:30,4.6,12135.34,70,4.2,66,837,4.1,8546,11075
2021/10/5 19:45,4.6,12295.08,68,4.1,67,837,4.3,9707,
2021/10/5 20:00,4.7,12454.82,67,4,67,837,4.2,8752,
2021/10/5 20:15,4.7,12299,66,3.8,67,837,4,7627,7993
2021/10/5 20:30,4.6,11829.58,66,3.6,68,837,4.3,9659,
2021/10/5 20:45,4.6,11359.18,64,3.4,69,837,4.8,13000,9556
2021/10/5 21:00,4.5,10889.76,63,3.2,70,837,4.7,11471,12548
2021/10/5 21:15,4.4,10486.98,63,3,70,837,4.2,8861,11208
2021/10/5 21:30,4.3,10150.84,62,2.9,71,837,4.2,8406,
2021/10/5 21:45,4.3,9738.56676,62,2.7,71,837,4.2,7622,
2021/10/5 22:00,4.2,9761.09034,62,2.6,72,837,4.2,8654,7056
2021/10/5 22:15,4.2,9796.904821,63,2.5,72,837,4.1,8183,8395
2021/10/5 22:30,4.3,9616.729719,65,2.5,71,837,3.4,4324,
2021/10/5 22:45,4.3,9635.698491,68,2.6,71,837,2.7,1694,
2021/10/5 23:00,4.4,9756.999771,70,2.6,70,837,2.8,1972,1027
2021/10/5 23:15,4.3,9644.158251,72,2.6,70,837,3.6,4949,
2021/10/5 23:30,4.3,9811.369553,74,2.6,70,837,3.7,6480,
2021/10/5 23:45,4.1,9792.92012,75,2.5,71,836,4.2,7870,5984
2021/10/6 0:00,4.1,9756.084859,76,3.3,65,837,3.8,7025,7547
2021/10/6 0:15,4.2,9798.794307,76,3.2,66,837,4.1,8698,6475
2021/10/6 0:30,4.1,9552.576033,77,3.1,67,837,4.4,11270,8217
2021/10/6 0:45,4,9872.088935,77,2.9,68,836,4.1,8961,10628
2021/10/6 1:00,3.9,9535.283913,78,2.8,69,836,3.5,6139,8083
2021/10/6 1:15,3.9,9798.229965,77,2.7,70,836,4.5,12088,5850
2021/10/6 1:30,3.8,9662.784753,75,2.6,71,836,5,14132,11700
2021/10/6 1:45,3.8,9506.661064,72,2.5,71,836,5.3,18537,13709
2021/10/6 2:00,3.7,9648.066244,70,2.4,72,836,3.6,6757,18085
2021/10/6 2:15,3.9,10023.09848,69,2.3,72,836,4,9093,
2021/10/6 2:30,4,10791.35909,70,2.4,71,836,4,8941,8306
2021/10/6 2:45,4.1,11558.65455,72,2.4,70,836,3.9,7950,
2021/10/6 3:00,4.3,12326.91515,72,2.5,69,836,4.3,11698,
2021/10/6 3:15,4.4,12999.62576,73,2.5,69,836,4.7,14389,11075
2021/10/6 3:30,4.5,13576.78636,74,2.5,68,836,3.9,8568,13798
2021/10/6 3:45,4.6,14153.94697,75,2.4,68,835,3.8,8172,7859
2021/10/6 4:00,4.6,14731.10758,76,2.4,67,835,4.6,13878,
2021/10/6 4:15,4.5,15130.6803,76,2.4,67,835,5.1,16191,13798
2021/10/6 4:30,4.4,15351.7,76,2.3,67,835,5.6,19955,15629
2021/10/6 4:45,4.3,15573.68485,75,2.3,67,834,5.7,23192,
2021/10/6 5:00,4.2,15794.70455,75,2.2,67,834,6.1,25274,
2021/10/6 5:15,4.1,15916.31364,75,2.2,67,834,6.2,30296,23980
2021/10/6 5:30,4.2,15937.54697,76,2.2,66,834,6.5,30635,
2021/10/6 5:45,4.2,15958.7803,78,2.1,66,834,6.6,32588,
2021/10/6 6:00,4.3,15980.01364,79,2.1,65,834,6.5,30780,31259
2021/10/6 6:15,4.3,15712.66667,81,2.1,65,834,6.1,26197,28758
2021/10/6 6:30,4.2,15156.73939,80,2.2,65,834,5.5,19280,
2021/10/6 6:45,4.2,14601.77727,79,2.3,64,834,6.3,29487,
2021/10/6 7:00,4.1,14045.85,79,2.4,64,834,6.5,30780,28490
2021/10/6 7:15,4.1,12950.40303,79,2.4,64,834,5.8,24802,
2021/10/6 7:30,4,11316.40152,80,2.5,64,834,5.2,18110,
2021/10/6 7:45,3.8,9753.343141,81,2.5,63,834,5.4,18945,
2021/10/6 8:00,3.7,9689.645572,82,2.6,63,834,5,16000,18398
2021/10/6 8:15,3.7,9576.821821,85,2.6,63,834,4.6,12657,15272
2021/10/6 8:30,3.6,9768.491785,88,2.7,63,834,4.3,11182,11789
2021/10/6 8:45,3.6,9865.994325,92,2.7,64,834,4.2,9952,10003
2021/10/6 9:00,3.5,9750.511351,95,2.8,64,834,5.1,16494,10092
2021/10/6 9:15,3.5,9823.218952,98,2.8,64,834,5.3,18998,
2021/10/6 9:30,3.5,9537.290108,100,2.9,64,834,4.9,17098,18532
2021/10/6 9:45,3.4,9778.104704,102,2.9,65,834,4.5,13808,16746
2021/10/6 10:00,3.3,9741.881415,104,3,65,834,3.2,5042,
2021/10/6 10:15,3.3,9738.685471,106,3,65,834,2.1,678,4510
2021/10/6 10:30,3.3,9786.724232,108,3,66,834,2,909,134
2021/10/6 10:45,3.2,9818.413283,110,3,66,833,1.9,484,402
2021/10/6 11:00,3.1,9729.864344,112,3,67,833,1.3,7,
2021/10/6 11:15,3,9676.252959,114,3.1,67,833,1.3,-50,-447
2021/10/6 11:30,2.8,9874.696307,116,3.2,67,833,1.5,-96,-447
2021/10/6 11:45,2.6,9866.941873,121,3.3,66,832,1.4,-108,-491
2021/10/6 12:00,2.4,9808.166359,123,3.4,66,832,1.2,-127,
2021/10/6 12:15,2.2,9801.07292,126,3.5,66,832,1.2,-106,-491
2021/10/6 12:30,2.2,9746.062177,129,3.4,67,832,0.9,-117,-491
2021/10/6 12:45,2.1,9867.006987,135,3.4,67,832,0.7,-111,
2021/10/6 13:00,2.1,9820.511841,139,3.3,68,832,0.6,-106,-536
2021/10/6 13:15,2.1,9697.727962,141,3.3,68,832,0.9,-112,-536
2021/10/6 13:30,1.9,9871.531827,141,3.2,69,832,1.2,-109,-491
2021/10/6 13:45,1.8,9775.683992,139,3.2,70,831,1.2,-122,
2021/10/6 14:00,1.7,9834.374841,140,3.1,71,831,1,-107,
2021/10/6 14:15,1.6,9629.543086,137,3.1,71,831,1,-120,-491
2021/10/6 14:30,1.6,9851.068007,140,3.2,71,831,0.7,-111,
2021/10/6 14:45,1.6,9649.820345,140,3.2,72,830,0.6,-108,
2021/10/6 15:00,1.5,9512.998401,143,3.3,72,830,0.9,-113,-491
2021/10/6 15:15,1.5,9698.761554,143,3.3,72,830,1.2,-110,-491
2021/10/6 15:30,1.4,9885.355308,146,3.4,72,830,1,-133,
2021/10/6 15:45,1.5,9548.011111,152,3.4,72,830,1.4,-111,
2021/10/6 16:00,1.4,9650.900931,155,3.5,72,830,1.4,-119,-491
2021/10/6 16:15,1.4,9731.828646,155,3.5,72,830,1.3,-113,
2021/10/6 16:30,1.4,9803.697417,155,3.4,73,830,1.2,-106,
2021/10/6 16:45,1.4,9533.39138,159,3.3,73,829,0.9,-115,-536
2021/10/6 17:00,1.4,9542.416689,159,3.2,74,829,0.8,-112,-491
2021/10/6 17:15,1.4,9624.530415,163,2.9,75,829,0.9,-127,
2021/10/6 17:30,1.3,9569.61005,167,2.6,77,829,0.5,-112,
2021/10/6 17:45,1.4,9515.666615,172,2.2,79,830,0.6,-106,-536
2021/10/6 18:00,1.4,9539.290037,176,1.9,81,830,1,-109,
2021/10/6 18:15,1.3,9799.363622,180,1.7,82,830,1.3,-107,
2021/10/6 18:30,1.2,9506.412596,189,1.6,82,830,1.1,-107,
2021/10/6 18:45,1,9745.4933,197,1.5,83,830,1.2,-108,-491
2021/10/6 19:00,1,9721.940676,209,1.4,83,830,1,-118,-491
2021/10/6 19:15,1,9600.266818,225,1.2,84,830,0.9,-109,-536
2021/10/6 19:30,0.9,9674.281343,238,0.9,85,830,0.9,-112,-536
2021/10/6 19:45,1,9530.138837,253,0.6,86,830,1.2,-114,-536
2021/10/6 20:00,1.1,9587.740017,265,0.3,87,830,1.1,-111,
2021/10/6 20:15,1.2,9757.721439,270,0,88,830,1.4,-109,
2021/10/6 20:30,1.3,9551.512538,279,-0.1,89,830,0.6,-108,-491
2021/10/6 20:45,1.4,9620.29079,282,-0.3,89,830,1.3,-107,
2021/10/6 21:00,1.6,9756.486051,288,-0.4,90,830,1.2,-107,-536
2021/10/6 21:15,1.7,9840.235851,295,-0.5,90,830,0.8,-117,-491
2021/10/6 21:30,1.7,9842.153603,298,-0.6,91,830,0.8,-107,-536
2021/10/6 21:45,1.8,9855.952273,299,-0.7,91,830,0.9,-112,
2021/10/6 22:00,1.9,9560.237285,302,-0.8,92,830,1.1,-112,
2021/10/6 22:15,1.9,9890.353935,302,-0.8,92,830,1.3,-107,-491
2021/10/6 22:30,1.9,9533.695929,302,-0.9,92,830,0.8,-105,
2021/10/6 22:45,1.9,9534.551348,302,-0.9,93,830,0.5,-114,-491
2021/10/6 23:00,1.9,9761.763427,302,-1,93,830,0.5,-116,-536
2021/10/6 23:15,1.9,9508.583949,305,-1,93,830,0.8,-108,-536
2021/10/6 23:30,2,9694.182983,307,-1,93,830,1.3,-111,
2021/10/6 23:45,2,9720.709092,311,-1.1,93,829,1.6,-118,
2021/10/7 0:00,2.5,9777.909405,313,-1.5,97,829,1.4,-107,-536
2021/10/7 0:15,2.6,9708.393239,317,-1.5,97,829,1.4,-113,-491
2021/10/7 0:30,2.8,9892.436598,316,-1.5,97,829,1.4,-114,-536
2021/10/7 0:45,2.9,9844.162135,316,-1.5,96,829,1.6,-112,-536
2021/10/7 1:00,3,9898.847492,316,-1.5,96,829,1.6,-117,-491
2021/10/7 1:15,3.2,9583.382378,316,-1.5,96,829,1.7,-126,-536
2021/10/7 1:30,3.3,9830.202742,316,-1.4,96,829,1.7,-133,-536
2021/10/7 1:45,3.4,9636.58782,315,-1.4,96,829,2.1,-135,-581
2021/10/7 2:00,3.5,9575.355106,315,-1.3,96,829,2.6,96,-581
2021/10/7 2:15,3.7,9734.149198,315,-1.3,96,829,2.5,8,-491
2021/10/7 2:30,3.8,9840.4299,315,-1.3,96,829,2.5,159,-402
2021/10/7 2:45,3.9,9823.850883,316,-1.2,96,829,2.5,81,-402
2021/10/7 3:00,4,9864.858686,316,-1.2,96,829,2.5,283,
2021/10/7 3:15,4.1,9518.286529,317,-1.1,96,829,2.8,1060,
2021/10/7 3:30,4.2,9757.454305,317,-1,96,829,2.9,1426,625
2021/10/7 3:45,4.3,9611.715598,318,-0.9,95,829,2.8,1574,1027
2021/10/7 4:00,4.5,9895.845167,318,-0.8,95,829,2.8,1610,1250
2021/10/7 4:15,4.5,10180.24,318,-0.5,95,829,3.4,3043,
2021/10/7 4:30,4.4,10557.54,319,-0.1,95,829,3.9,5533,2545
2021/10/7 4:45,4.3,10934.84,318,0.3,94,829,3.6,4765,
2021/10/7 5:00,4.3,11312.14,319,0.7,94,829,3.8,6237,
2021/10/7 5:15,4.3,11475.8,319,1,94,829,3.7,5537,
2021/10/7 5:30,4.3,11425.82,321,1.1,94,829,3.4,4444,4823
2021/10/7 5:45,4.3,11374.86,321,1.3,93,829,4.5,10415,
2021/10/7 6:00,4.3,11324.88,323,1.4,93,829,4.6,11466,
2021/10/7 6:15,4.3,11075.96,323,1.6,93,829,4.2,8343,10807
2021/10/7 6:30,4.2,10629.08,324,1.7,93,829,3.9,6530,6966
2021/10/7 6:45,4.2,10181.22,326,1.9,92,829,4.6,10099,
2021/10/7 7:00,4.2,9550.895916,327,2,92,829,4.5,11973,
2021/10/7 7:15,4.1,9576.598823,329,2.4,91,829,4.4,12607,11253
2021/10/7 7:30,4,9884.004172,330,2.9,90,829,4.5,12183,
2021/10/7 7:45,4,9647.905938,333,3.5,88,830,4.4,10641,11476
2021/10/7 8:00,4,9802.579264,335,4,87,830,3.8,8178,9422
2021/10/7 8:15,3.8,9624.677136,337,4.6,84,830,3.8,7900,7904
2021/10/7 8:30,3.6,9845.040061,339,5.1,81,830,3.5,6917,
2021/10/7 8:45,3.5,9509.798473,340,5.6,78,830,3,3952,5805
2021/10/7 9:00,3.4,9562.367692,343,6.1,75,830,2.7,2269,3215
2021/10/7 9:15,3.2,9800.132322,346,6.5,72,830,2.4,1863,2099
2021/10/7 9:30,3.1,9533.694476,349,6.9,69,830,2.2,1057,
2021/10/7 9:45,2.9,9720.23659,354,7.3,66,830,2.1,283,
2021/10/7 10:00,2.8,9692.561343,358,7.7,63,830,1.8,-4,-357
2021/10/7 10:15,2.6,9643.866563,0,8.1,61,830,1.8,-102,
2021/10/7 10:30,2.4,9717.308811,2,8.4,59,830,1.7,-92,
2021/10/7 10:45,2.3,9845.84315,5,8.7,57,830,1.6,-131,-491
2021/10/7 11:00,2.1,9773.332795,8,9,55,830,1.7,-122,-491
2021/10/7 11:15,1.9,9654.103902,12,9.3,54,830,1.7,-134,
2021/10/7 11:30,1.8,9841.706864,9,9.6,53,830,1.7,-136,
2021/10/7 11:45,1.7,9794.546433,7,9.8,52,830,1.5,-136,-491
2021/10/7 12:00,1.6,9692.950669,4,10.1,51,830,1.6,-118,-536
2021/10/7 12:15,1.6,9879.03815,4,10.3,50,830,1.6,-122,-536
2021/10/7 12:30,1.8,9562.57737,6,10.5,49,830,1.9,-120,-491
2021/10/7 12:45,1.9,9600.674382,12,10.6,48,829,1.8,-135,-536
2021/10/7 13:00,2.2,9564.608868,13,10.8,47,829,1.8,-125,
2021/10/7 13:15,2.1,9853.553124,17,11,47,829,2,-107,
2021/10/7 13:30,1.8,9617.698521,16,11.1,46,829,1.8,-14,-491
2021/10/7 13:45,1.5,9606.098308,20,11.2,46,829,2,-133,
2021/10/7 14:00,1.2,9775.100911,20,11.3,45,829,1.8,-109,
2021/10/7 14:15,1,9838.962646,24,11.3,45,829,2.1,-101,-581
2021/10/7 14:30,0.9,9554.79272,21,11.3,45,829,1.8,-125,-491
2021/10/7 14:45,0.9,9860.000335,21,11.3,45,829,1.7,-116,-536
2021/10/7 15:00,0.7,9645.957496,16,11.3,45,829,1.8,-134,
2021/10/7 15:15,0.7,9749.502848,27,11.2,45,829,1.8,-129,-491
2021/10/7 15:30,0.6,9542.241317,45,11.1,46,829,1.7,-101,
2021/10/7 15:45,0.5,9844.186755,79,10.9,47,829,2,-136,
2021/10/7 16:00,0.6,9602.169673,90,10.8,48,829,2.5,291,
2021/10/7 16:15,0.9,9798.219469,111,10.4,51,829,2.5,428,-89
2021/10/7 16:30,1.2,9875.455077,121,9.9,56,829,2.7,875,
2021/10/7 16:45,1.6,9873.341802,125,9.3,61,829,2.7,1465,
2021/10/7 17:00,1.9,9781.248552,129,8.8,66,829,2.9,1519,1161
2021/10/7 17:15,2.1,9631.927958,131,8.3,68,829,2.7,1515,982
2021/10/7 17:30,2.1,9598.388087,135,7.8,68,829,2.7,1555,
2021/10/7 17:45,2.2,9760.214163,141,7.3,67,829,3.4,3339,
2021/10/7 18:00,2.2,9652.126679,144,6.8,67,829,3.6,5239,2679
2021/10/7 18:15,2.2,9854.084509,148,6.4,68,829,3.5,4547,
2021/10/7 18:30,2,9543.49875,153,6.1,69,829,3.8,7284,
2021/10/7 18:45,1.8,9562.451323,161,5.8,70,830,3.5,5344,6609
2021/10/7 19:00,1.6,9641.284927,169,5.5,71,830,2.9,2369,4912
2021/10/7 19:15,1.7,9675.691066,170,5.3,72,830,3,2819,1920
2021/10/7 19:30,1.8,9610.403176,167,5.1,72,830,2.6,1768,2143
2021/10/7 19:45,2,9760.644157,165,5,73,830,2.7,1866,1116
2021/10/7 20:00,2.1,9654.492708,163,4.8,73,830,2.7,1778,
2021/10/7 20:15,2.1,9755.767721,163,4.7,73,830,3.1,2770,
2021/10/7 20:30,2.2,9505.5326,164,4.8,72,830,2.9,2717,
2021/10/7 20:45,2.2,9796.117254,162,4.8,71,830,3.1,3604,1652
2021/10/7 21:00,2.3,9744.678306,162,4.9,70,830,2.8,2700,2769
2021/10/7 21:15,2.3,9506.460938,162,4.8,70,830,2.5,1492,1965
2021/10/7 21:30,2.4,9528.297932,165,4.6,71,830,2.7,1575,804
2021/10/7 21:45,2.4,9770.097774,168,4.4,72,830,2.7,1404,982
2021/10/7 22:00,2.4,9765.69986,171,4.2,73,830,3,2327,893
2021/10/7 22:15,2.4,9671.516239,175,4,74,830,3,2643,
2021/10/7 22:30,2.5,9645.580734,180,3.7,75,830,2.8,2289,1786
2021/10/7 22:45,2.6,9681.118463,180,3.5,76,830,3,2843,
2021/10/7 23:00,2.7,9744.166599,184,3.2,77,830,2.8,2092,2099
2021/10/7 23:15,2.7,10571.26,188,3,77,830,2.8,2064,1608
2021/10/7 23:30,2.7,10868.2,190,2.8,78,830,2.7,2136,1474
2021/10/7 23:45,2.9,11164.16,194,2.6,79,830,3.1,3537,
2021/10/8 0:00,2.2,9597.990504,207,1.6,85,830,2.9,2987,
2021/10/8 0:15,2.2,9731.148889,207,1.4,85,830,2.5,1978,2679
2021/10/8 0:30,2.2,9534.344504,210,1.3,86,830,3,3080,
2021/10/8 0:45,2.2,9783.859181,210,1.1,87,830,3,3751,2367
2021/10/8 1:00,2.2,9712.354263,214,1,88,830,3,3767,2858
2021/10/8 1:15,2.2,9657.026678,214,0.9,88,830,2.8,2731,3215
2021/10/8 1:30,2.2,9815.142108,216,0.8,89,830,2.8,2401,
2021/10/8 1:45,2.2,9843.163124,219,0.7,89,830,2.9,2993,
2021/10/8 2:00,2.3,9854.630879,221,0.6,90,830,3.2,4422,2322
2021/10/8 2:15,2.3,9847.266057,221,0.5,90,830,3.5,5088,3617
2021/10/8 2:30,2.2,9562.189347,219,0.5,90,830,3.9,6687,4153
2021/10/8 2:45,2.2,9893.295143,216,0.5,90,830,3.3,4630,
2021/10/8 3:00,2.2,9660.363643,214,0.5,90,830,3.2,3508,4198
2021/10/8 3:15,2.2,9506.289718,214,0.5,90,830,3,3164,
2021/10/8 3:30,2.1,9859.084459,217,0.4,91,830,2.6,928,2769
2021/10/8 3:45,2.1,9525.807703,219,0.3,91,830,2.4,740,447
2021/10/8 4:00,2.1,9873.411112,223,0.2,92,830,2.9,2004,89
2021/10/8 4:15,2.1,9808.326634,223,0.1,92,830,3,2721,
2021/10/8 4:30,2.1,9893.812456,221,0.1,92,830,3.4,4076,
2021/10/8 4:45,2.3,9687.955052,221,0.1,93,830,3.1,3016,3572
2021/10/8 5:00,2.3,9631.914493,220,0.1,93,830,3.1,2443,
2021/10/8 5:15,2.3,9609.134967,220,0.1,93,830,2.6,1552,
2021/10/8 5:30,2.3,9858.849581,220,0.1,93,830,2.7,1748,1072
2021/10/8 5:45,2.2,9585.9153,219,0.1,93,830,2.9,2353,1206
2021/10/8 6:00,2.2,9585.67061,219,0.1,93,830,2.5,1149,
2021/10/8 6:15,2.2,9545.846025,219,0.3,93,830,2.4,877,
2021/10/8 6:30,2.1,9638.155554,221,0.6,93,830,2.8,1704,402
2021/10/8 6:45,2.1,9767.649226,225,1,93,830,3.2,2435,
2021/10/8 7:00,2.1,9749.695919,227,1.3,93,830,3.2,2851,
2021/10/8 7:15,2.1,9653.696159,227,1.9,92,830,2.8,1981,
2021/10/8 7:30,2.1,9856.371775,227,2.8,90,830,2.6,1453,1429
2021/10/8 7:45,2.1,9729.149005,229,3.7,89,831,2.3,754,
2021/10/8 8:00,2.1,9543.864342,229,4.6,87,831,2.7,2297,
2021/10/8 8:15,2.1,9689.667122,229,5.3,85,831,2.5,1495,1786
2021/10/8 8:30,2.2,9739.204516,227,6,82,831,2.9,2893,938
2021/10/8 8:45,2.3,9844.146315,225,6.6,80,831,3.4,4091,
2021/10/8 9:00,2.3,9815.724599,223,7.3,77,831,3.4,5027,
2021/10/8 9:15,2.4,9613.434535,222,7.8,75,831,3.2,3295,4108
2021/10/8 9:30,2.6,9587.756537,220,8.2,73,831,2.7,1385,
2021/10/8 9:45,2.9,9706.790676,218,8.7,70,831,2.4,1067,
2021/10/8 10:00,3.1,9720.950287,217,9.1,68,831,2.1,784,447
2021/10/8 10:15,3.2,9635.527795,216,9.5,66,831,2.7,1035,-89
2021/10/8 10:30,3.3,9855.481333,215,9.8,65,831,3,1977,
2021/10/8 10:45,3.3,9775.375189,213,10.2,63,831,3.4,3568,
2021/10/8 11:00,3.4,9695.348546,212,10.5,62,831,3.4,3638,2635
2021/10/8 11:15,3.4,9853.233846,210,10.8,61,831,3.6,3491,
2021/10/8 11:30,3.4,9670.468978,208,11.1,60,831,3.9,5360,
2021/10/8 11:45,3.3,9528.878564,205,11.3,59,830,3.4,3443,4332
2021/10/8 12:00,3.4,9657.950963,203,11.6,58,830,4,6265,2635
2021/10/8 12:15,3.4,9548.531041,201,11.8,58,830,3.2,3666,
2021/10/8 12:30,3.6,9527.93286,199,11.9,57,830,3.1,2629,
2021/10/8 12:45,3.7,9824.908291,197,12.1,57,830,3.8,5183,1965
2021/10/8 13:00,3.9,9820.432807,197,12.2,56,830,3.3,3291,4019
2021/10/8 13:15,3.9,9679.218257,195,12.3,56,830,3.2,2667,
2021/10/8 13:30,3.9,9848.051789,193,12.4,56,830,4.1,5738,
2021/10/8 13:45,4,9585.571617,190,12.4,56,829,4,8402,4108
2021/10/8 14:00,3.9,9555.954635,189,12.5,56,829,4.3,9517,
2021/10/8 14:15,4,9550.40833,187,12.4,56,829,4.7,10117,
2021/10/8 14:30,4.1,9544.73192,186,12.3,57,829,4.6,11769,8663
2021/10/8 14:45,4.2,10159.66,185,12.2,57,829,4.8,12609,11521
2021/10/8 15:00,4.3,10635.94,184,12.1,58,829,4.5,10354,
2021/10/8 15:15,4.3,11168.08,184,11.9,59,829,4.4,9236,
2021/10/8 15:30,4.3,11756.08,184,11.7,60,829,3.9,5829,8574
2021/10/8 15:45,4.4,12344.08,185,11.4,62,829,4,8219,
2021/10/8 16:00,4.4,12932.08,185,11.2,63,829,3.9,7700,6207
2021/10/8 16:15,4.5,13639.64,186,10.9,65,829,4.1,8567,7234
2021/10/8 16:30,4.6,14466.76,187,10.4,68,829,4.5,11744,7502
2021/10/8 16:45,4.8,15292.9,190,9.9,70,829,4.8,14514,
2021/10/8 17:00,4.9,16120.02,191,9.4,73,829,5.2,16049,
2021/10/8 17:15,4.9,16847.18,193,8.9,75,829,4.8,12567,15585
2021/10/8 17:30,5,17473.4,194,8.3,78,829,5.2,16953,
2021/10/8 17:45,5.2,18099.62,195,7.6,81,829,5.4,20070,
2021/10/8 18:00,5.3,18725.84,195,7,84,829,5.1,17271,
2021/10/8 18:15,5.3,19159,197,6.7,85,829,6,23681,15987
2021/10/8 18:30,5.4,19399.1,198,6.6,85,829,5.4,20799,
2021/10/8 18:45,5.4,19639.2,199,6.5,86,829,5.7,21745,
2021/10/8 19:00,5.4,19879.3,200,6.4,86,829,5.4,19630,20943
2021/10/8 19:15,5.5,20124.3,202,6.3,86,829,6,26324,19246
2021/10/8 19:30,5.5,20375.18,205,6.1,87,829,6.2,27549,24114
2021/10/8 19:45,5.5,20627.04,206,6,88,829,5.8,24278,26838
2021/10/8 20:00,5.5,20877.92,208,5.8,89,829,6.3,25378,23623
2021/10/8 20:15,5.6,21119.98,209,5.7,89,829,7.7,44837,
2021/10/8 20:30,5.7,21353.22,208,5.6,89,829,7.7,43065,
2021/10/8 20:45,5.8,21586.46,209,5.6,89,829,7,38912,45236
2021/10/8 21:00,5.9,21819.7,208,5.5,89,829,8.2,51587,38091
2021/10/8 21:15,5.9,22081.36,208,5.5,89,829,7.8,50419,
2021/10/8 21:30,6,22370.46,209,5.4,89,829,9.5,66742,
2021/10/8 21:45,6,22659.56,209,5.4,89,829,10.6,77098,64616
2021/10/8 22:00,6,22948.66,210,5.3,89,829,10.1,69579,73324
2021/10/8 22:15,6.1,23502.36,211,5.2,89,829,9.6,68207,67876
2021/10/8 22:30,6,24318.7,212,5.1,89,829,8.8,60464,70332
2021/10/8 22:45,6.1,25135.04,213,5,89,829,9.4,66461,56221
2021/10/8 23:00,6,25951.38,214,4.9,89,829,8.5,58439,62875
2021/10/8 23:15,6,26745.18,214,4.8,89,829,6.9,36023,58945
2021/10/8 23:30,6,27515.46,216,4.7,88,829,8,46936,38538
2021/10/8 23:45,6,28284.76,216,4.6,87,829,7.4,41174,44343
2021/10/9 0:00,6,32141.06,222,5.7,96,829,6.6,32316,
2021/10/9 0:15,6,32070.5,222,5.5,96,829,6.3,27364,
2021/10/9 0:30,5.9,31846.08,222,5.4,95,829,7.1,37963,25275
2021/10/9 0:45,5.8,31620.68,222,5.3,94,829,7,36528,
2021/10/9 1:00,5.7,31396.26,222,5.2,93,829,7.5,44630,
2021/10/9 1:15,5.7,31321.78,222,5.1,92,829,7.4,43574,42646
2021/10/9 1:30,5.7,31397.24,223,5,91,829,8.7,57281,44030
2021/10/9 1:45,5.7,31472.7,223,4.9,90,828,9.2,63220,
2021/10/9 2:00,5.8,31548.16,224,4.8,89,828,8.6,57894,
2021/10/9 2:15,5.9,31827.46,223,4.7,88,828,8.5,55966,55819
2021/10/9 2:30,5.9,32308.64,222,4.7,87,828,8.8,58828,
2021/10/9 2:45,6,32789.82,220,4.6,87,827,8.3,55350,55060
2021/10/9 3:00,6.1,33271,220,4.6,86,827,7.8,46858,49389
2021/10/9 3:15,6.2,33644.38,219,4.6,86,827,8.4,55327,47781
2021/10/9 3:30,6,33911.92,219,4.5,87,827,7.9,49672,
2021/10/9 3:45,6,34179.46,219,4.4,88,827,7.5,44369,
2021/10/9 4:00,5.9,34447,219,4.3,89,827,8,51059,42378
2021/10/9 4:15,5.9,34702.78,219,4.3,90,827,8.2,53522,50059
2021/10/9 4:30,5.9,34947.78,220,4.2,91,827,8.6,56696,47603
2021/10/9 4:45,5.9,35191.8,222,4.1,92,826,9.3,64516,53944
2021/10/9 5:00,5.9,35436.8,223,4,93,826,8.6,57718,62026
2021/10/9 5:15,5.9,35634.76,224,3.9,94,826,8.7,61004,54703
2021/10/9 5:30,5.9,35784.7,225,3.8,95,826,8.2,52058,57784
2021/10/9 5:45,5.9,35934.64,226,3.7,96,826,8.5,54673,49433
2021/10/9 6:00,6,36084.58,227,3.6,97,826,8,49750,53408
2021/10/9 6:15,6.1,36383.48,228,3.6,97,826,7.6,43000,49835
2021/10/9 6:30,6.2,36832.32,230,3.7,97,826,6.9,37186,40100
2021/10/9 6:45,6.3,37281.16,231,3.8,97,827,7.2,39625,33179
2021/10/9 7:00,6.4,37730,233,3.9,97,827,7.3,40204,
2021/10/9 7:15,6.4,37724.12,235,4.2,96,827,6.8,34160,
2021/10/9 7:30,6.3,37263.52,235,4.6,94,827,7.3,39226,35724
2021/10/9 7:45,6.3,36803.9,236,4.9,93,827,7.4,43066,35278
2021/10/9 8:00,6.2,36343.3,237,5.3,91,827,7.4,42775,
